type,llm_name,udb_name,match_score,llm_class,udb_class,source_file,notes
LLM_NEW_HIGH_CONF,ZICFISS_ENABLED,,0.0,NORM_DIRECT,,unpriv-cfi.adoc,"When Zicfiss is enabled, each function that needs to spill the link register, typically non-leaf fun"
LLM_NEW_HIGH_CONF,ZICFISS_INSTRUCTION_ENCODING,,0.0,NORM_DIRECT,,unpriv-cfi.adoc,"The Zicfiss instructions, except `SSAMOSWAP.W/D`, are encoded using a subset of May-Be-Operation ins"
LLM_NEW_MEDIUM_CONF,ZICFISS_LINK_REG_RESTORE,,0.0,NORM_DIRECT,,unpriv-cfi.adoc,"When such a function returns (the epilogue), the function loads the link register from the regular s"
LLM_NEW_HIGH_CONF,ZICFISS_SSAMOSWAP_SUPPORT,,0.0,NORM_DIRECT,,unpriv-cfi.adoc,Perform an atomic swap from a shadow stack location (See <<SSAMOSWAP>>)
LLM_NEW_HIGH_CONF,ZICFISS_SSPOPCHK_ENCODING,,0.0,NORM_DIRECT,,unpriv-cfi.adoc,`SSPOPCHK x1` and `SSPOPCHK x5` - encoded using `MOP.R.28`
LLM_NEW_HIGH_CONF,ZICFISS_SSPUSH_ENCODING,,0.0,NORM_DIRECT,,unpriv-cfi.adoc,`SSPUSH x1` and `SSPUSH x5` - encoded using `MOP.RR.7`
LLM_NEW_HIGH_CONF,ZICFISS_SSRDP_ENCODING,,0.0,NORM_DIRECT,,unpriv-cfi.adoc,`SSRDP` - encoded using `MOP.R.28`
LLM_NEW_HIGH_CONF,ZICNTR_SUPPORT,,0.0,NORM_DIRECT,,smcdeleg.adoc,"If any extension upon which the underlying state depends is not implemented, an attempt from M or S "
LLM_NEW_HIGH_CONF,ZIHPM_SUPPORT,,0.0,NORM_DIRECT,,smcdeleg.adoc,"If any extension upon which the underlying state depends is not implemented, an attempt from M or S "
LLM_NEW_MEDIUM_CONF,ZILSD_4BYTE_WORD_ATOMIC,,0.0,NORM_DIRECT,,zilsd.adoc,"If the effective address is a multiple of 4, then each word access is required to be performed atomi"
LLM_NEW_HIGH_CONF,ZILSD_8BYTE_ATOMIC,,0.0,NORM_DIRECT,,zilsd.adoc,"Even if naturally aligned, the memory access might not be performed atomically."
LLM_NEW_HIGH_CONF,ZKT_EXTENSION_IMPLEMENTED,,0.0,NORM_DIRECT,,zicond.adoc,"Furthermore, if the Zkt extension is implemented, this instruction's timing is independent of the da"
LLM_NEW_HIGH_CONF,ZKT_IMPLEMENTED,,0.0,NORM_DIRECT,,scalar-crypto.adoc,The Zkt extension attests that the machine has data-independent execution time for a safe subset of 
LLM_NEW_HIGH_CONF,ZKT_INSTRUCTION_SUBSET,,0.0,NORM_DIRECT,,scalar-crypto.adoc,"Vendors do not have to implement all of the list's instructions to be Zkt compliant; however, if the"
LLM_NEW_HIGH_CONF,ZTSO_EXTENSION_IMPLEMENTED,,0.0,NORM_DIRECT,,ztso-st-ext.adoc,"Additionally, if the Ztso extension is implemented, then vector memory instructions in the V extensi"
LLM_NEW_HIGH_CONF,ZVBC_SEW64_ONLY,,0.0,NORM_CSR_WARL,,vector-crypto.adoc,These instructions are only defined for `SEW`=64.
LLM_NEW_HIGH_CONF,ZVE32F_ZVE64F_DEPENDENT_F,,0.0,DOC_RULE,,v-st-ext.adoc,The Zve32f and Zve64f extensions depend upon the F extension
LLM_NEW_HIGH_CONF,ZVE32F_ZVE64X_DEPENDENT_ZVE32X,,0.0,DOC_RULE,,v-st-ext.adoc,The Zve32f and Zve64x extensions depend on the Zve32x extension.
LLM_NEW_HIGH_CONF,ZVE32X_DEPENDENT_ZICSR,,0.0,DOC_RULE,,v-st-ext.adoc,The Zve32x extension depends on the Zicsr extension.
LLM_NEW_HIGH_CONF,ZVE32X_ZVE64X_NSUPPORT_FREG,,0.0,NORM_DIRECT,,v-st-ext.adoc,"Zve32x and Zve64x do not include those with floating-point operands, and Zve64f does not include tho"
LLM_NEW_HIGH_CONF,ZVE64D_DEPENDENT_ZVE64F,,0.0,DOC_RULE,,v-st-ext.adoc,The Zve64d extension depends on the Zve64f extension.
LLM_NEW_HIGH_CONF,ZVE64F_DEPENDENT_ZVE32F_ZVE64X,,0.0,DOC_RULE,,v-st-ext.adoc,The Zve64f extension depends on the Zve32f and Zve64x extensions.
LLM_NEW_HIGH_CONF,ZVE64_EEW64_NSUPPORT_VMULH,,0.0,NORM_DIRECT,,v-st-ext.adoc,"the `vmulh` integer multiply variants that return the high word of the product (`vmulh.vv`, `vmulh.v"
LLM_NEW_HIGH_CONF,ZVE64_EEW64_NSUPPORT_VSMUL,,0.0,NORM_DIRECT,,v-st-ext.adoc,`vsmul.vv` and `vsmul.vx` are not included in EEW=64 in Zve64*.
LLM_NEW_HIGH_CONF,ZVE_EEW64_NSUPPORT_XLEN32,,0.0,NORM_DIRECT,,v-st-ext.adoc,All Zve* extensions do not support EEW=64 for index values when XLEN=32.
LLM_NEW_HIGH_CONF,ZVE_PRECISE_TRAPS,,0.0,NORM_DIRECT,,v-st-ext.adoc,All Zve* extensions have precise traps.
LLM_NEW_HIGH_CONF,ZVFHMIN_DEPENDENT_ZVE32F,,0.0,DOC_RULE,,v-st-ext.adoc,The Zvfhmin extension depends on the Zve32f extension.
LLM_NEW_HIGH_CONF,ZVFH_DEPENDENT_ZVE32F_ZFHMIN,,0.0,DOC_RULE,,v-st-ext.adoc,The Zvfh extension depends on the Zve32f and Zfhmin extensions.
LLM_NEW_HIGH_CONF,ZVKG_DATA_INDEPENDENT_TIMING,,0.0,NORM_DIRECT,,vector-crypto.adoc,"To help avoid side-channel timing attacks, these instructions shall be implemented with data-indepen"
LLM_NEW_HIGH_CONF,ZVKG_EGW128B_ELEM32B,,0.0,NORM_DIRECT,,vector-crypto.adoc,All of these instructions work on 128-bit element groups comprised of four 32-bit elements.
LLM_NEW_HIGH_CONF,ZVKG_VL_CONSTRAINT,,0.0,NORM_DIRECT,,vector-crypto.adoc,The number of element groups to be processed is `vl`/`EGS`. `vl` must be set to the number of `SEW=3
LLM_NEW_HIGH_CONF,ZVKG_VSTART_CONSTRAINT,,0.0,NORM_DIRECT,,vector-crypto.adoc,"Likewise, `vstart` must be a multiple of `EGS=4`."
LLM_NEW_HIGH_CONF,ZVKNHB_ZVBC_COMPOSITE_DEPEND_ZVE64X,,0.0,NORM_DIRECT,,vector-crypto.adoc,"The <<zvknh,Zvknhb>> and <<zvbc>> Vector Crypto Extensions --and accordingly the composite extension"
